KEL	0.00808015997541985
PLOD3	0.00809518580955788
NPAT	0.00809518580955788
POMT1	0.00816644917523197
SMCR8	0.0083227598651077
RNF168	0.0083227598651077
VPS35	0.0083227598651077
DAPK1	0.00846389141788288
COX10	0.00876040628898545
RB1	0.00876040628898545
COPG2	0.00876040628898545
SSU72	0.00881297933608723
AKTIP	0.00883376754640042
MOSPD2	0.00883376754640042
DUT	0.00886758031270946
ALDH1L2	0.0089124647803564
LSS	0.00892769817726175
NR1D1	0.00892769817726175
ETV6	0.00895091278448198
LRRC8A	0.00900117889276057
UHMK1	0.00901195435426819
TRAPPC8	0.00907388705784679
NEK9	0.00907832294974033
RBCK1	0.00919574643198246
UBXN11	0.00919574643198246
EEF1B2	0.00926233279496669
AMHR2	0.00928464972924694
FLII	0.00929246522164859
SH3GLB1	0.00929246522164859
IFT172	0.00935024164284939
HAVCR2	0.00938709765526888
FAAH	0.00943741060812622
FASTKD1	0.00943864909215555
IDH3A	0.0094857464808421
PPIF	0.00951364395872043
DMPK	0.00962883278113197
HCFC2	0.0096970075717898
CMSS1	0.0096970075717898
GLRX5	0.00982754881556577
IQCE	0.00983736596303435
ARRB1	0.00987167529195871
DMWD	0.00990526345468781
TWF1	0.00990986394047937
VANGL2	0.00997427645890846
CS	0.0100611809083644
PPIP5K2	0.0100871263825568
LRRC49	0.0100978225784943
GORASP2	0.0102457474101582
MCL1	0.0102457474101582
NEDD4	0.0102457474101582
SRM	0.0102620050432316
UBXN4	0.0103197302334057
UBQLN4	0.0105416353808776
MATR3	0.0107176603879314
GPCPD1	0.0107176603879314
FCGR3	0.0109502073196886
MTHFD1	0.0109735587088345
SUCLG2	0.0109783106090902
GOT2	0.0109783106090902
HEATR1	0.0109818561607825
CELF1	0.011049274383956
LY6K	0.0110643695660373
VPS29	0.0110643695660373
TDRD9	0.0110796799852917
SERPINB9	0.0112277795776081
FBXO5	0.0113265155145431
APEX2	0.011354319051451
ATP1B2	0.0114720944485368
CCDC93	0.0114778192940903
DVL2	0.0115416894336154
RPL37A	0.0115482218402634
CNBP	0.0116591027337618
GPSM2	0.0116620843740973
RFX2	0.0117592158252152
CCAR1	0.0117724470940659
B4GALNT1	0.0117724470940659
PHF3	0.011807630877488
ESYT1	0.011807630877488
CHMP3	0.011807630877488
RUVBL2	0.0118173761744456
TFRC	0.0118746388661705
MDN1	0.0118746388661705
CCT2	0.0118821633645777
PSME1	0.011898655723734
WDR4	0.0120206407187301
HCLS1	0.0120613938984224
PAPSS2	0.0121026049846689
HMGCR	0.0122181236044119
PLXNC1	0.0122553362519506
CPSF3	0.0123285449297877
PWP1	0.0124987592567373
ISCA1	0.0125057364250684
FAM118B	0.012700014514533
TOB1	0.0128419890095216
PCGF3	0.0128419890095216
MTHFD1L	0.0128586324697705
ASAP3	0.0129605565517548
MYLPF	0.013060819969335
NRGN	0.0130669638689892
TRIP12	0.0130716738001372
HEXIM1	0.0131368995175713
SLC38A5	0.0131815479781601
WIPF1	0.013242643511445
NOP16	0.013254279025275
MED7	0.0132637082128168
SPTAN1	0.0134349821054101
LTN1	0.0134649442787104
COPRS	0.0135660749642481
POLR1A	0.0135801179259822
MYLK2	0.0136315035146373
UBE2S	0.0136768649168455
GUK1	0.0136787028429899
PRPF3	0.0138424545958921
NUP210	0.0140031561518727
EXOC8	0.0140124782827868
ZC3H13	0.0140267647725728
SRGN	0.0140914895740006
MOV10	0.0141052684370161
PRPS1	0.0141178651827997
NDST1	0.0141616636334649
MAN2B1	0.0142710333205451
MPP1	0.0142928787773209
ASIC4	0.014364120191569
RGL1	0.0143686150140351
OTUD7B	0.014536183089456
RPS11	0.0146299583013954
ALG11	0.0146299583013954
TRAK2	0.0147129123403446
LPCAT3	0.0147162526676112
MIA2	0.0147589085256937
CEP57	0.0148722150946698
TOP1MT	0.0151376003456553
SNX5	0.0152231447558761
ENO3	0.0152565759207826
DTX3L	0.0154182005138058
LRP5	0.0154370787613449
PUS7	0.0155324889918376
SAR1B	0.0158682982103271
TICRR	0.0158682982103271
SOX6	0.0158682982103271
MEIOB	0.0158851296337782
ERGIC3	0.0159502391384802
DLAT	0.016122306557083
TMEM80	0.016211209119757
RPL18	0.0162683097221381
PPP1R13B	0.0165008171685326
MKNK2	0.0165319238620327
ST3GAL6	0.0165319238620327
FRMPD1	0.01665086961934
PIGT	0.0167967684380384
NUCKS1	0.0169200127345895
CEP55	0.0172493362881548
PPP1R10	0.0173130248068847
DTX4	0.0173880857185554
CIB1	0.0174028219933172
FGF11	0.0175414181580088
CYB5R3	0.0175414181580088
CPLX2	0.0175681491157154
BCL2L11	0.0178327974730649
QPRT	0.0178327974730649
ITGB2	0.0179639367174424
PRKCA	0.018056760296195
ARL8B	0.0181287775662727
PRPF19	0.0181576466624743
RFC2	0.0182931939240604
TCF3	0.0183144100601471
PSMB10	0.0184570268195755
CDK16	0.018469359353081
USP15	0.018552559228171
ACTR1A	0.0185797181807968
PDE4B	0.0186286414103894
HSP90AB1	0.0186754383118975
SRCAP	0.0186754383118975
PRDX4	0.0186754383118975
MSH5	0.0186875117693499
TMEM199	0.0186894802419387
ACACA	0.0186894802419387
ATP1A3	0.0186894802419387
EHD3	0.0187980897049601
ATP7A	0.0187986412064071
SLC43A2	0.0190191257930956
ADIPOR2	0.0194266997552782
USP25	0.019507009027581
TRIM28	0.019507009027581
LAMC1	0.0195373559939432
ABHD16A	0.0196021437909365
TTBK2	0.0196021437909365
AP2M1	0.0197320008561665
HK2	0.0197402820929089
RPS6KA2	0.0197829348294645
CADM1	0.0199142266132092
URB1	0.0200658069480064
DHX33	0.0200777835740249
FLCN	0.020225579101276
WASHC4	0.0204494121008592
DACT3	0.0207679215431051
SSBP2	0.0208012273188813
ARHGEF11	0.0208012273188813
